91;700;25.52
91;800;27.01
91;900;28.6
91;1000;29.97
91;1100;32.04
91;1200;32.67
91;1300;33.66
91;1400;33.96
91;1500;34.6
91;1600;33.91
92;700;25.74
92;800;27.58
92;900;28.46
92;1000;30.66
92;1100;31.97
92;1200;32.5
92;1300;34.1
92;1400;33.98
92;1500;33.28
92;1600;31.7
92;1700;31.31
93;700;26.16
93;800;27.61
93;900;27.95
93;1000;29.49
93;1100;30.47
93;1200;31.14
93;1300;33.1
93;1400;34.04
93;1700;28.81
94;700;23.45
94;800;27.09
94;900;28.47
94;1000;29.03
94;1100;30.58
94;1200;30.83
94;1300;31.61
94;1400;28.45
94;1500;28.64
94;1600;25.62
94;1700;26.48
95;700;23.53
95;800;25.55
95;900;26.97
95;1000;28.07
95;1100;30.83
95;1200;31.39
95;1300;29.89
95;1400;23.54
95;1500;24.3
95;1700;25.6
96;700;22.4
96;800;24.52
96;900;26.72
96;1000;28.34
96;1100;30.04
96;1200;31.04
96;1300;32.47
96;1400;32.92
96;1500;34.46
96;1600;32.41
96;1700;29.11
96;1800;26.72
97;700;23.29
97;800;25.34
97;900;27.54
97;1000;28.63
97;1100;30.04
97;1200;31.28
97;1300;32.87
97;1500;32.62
97;1600;31.44
97;1700;29.3
98;700;24.51
98;800;26.31
98;900;28.32
98;1000;28.51
98;1100;30.48
98;1200;31.25
98;1300;32.12
98;1400;33.52
98;1500;34.3
98;1600;31.99
98;1700;31.14
99;700;25.16
99;800;25.85
99;900;25.8
99;1000;29.07
99;1100;30.99
99;1200;31.39
99;1300;30.25
99;1400;25.25
99;1500;27.93
99;1600;28.4
99;1700;28.57
100;700;24.24
100;800;25.99
100;900;27.78
100;1000;28.56
100;1100;29.9
100;1200;31.53
100;1300;32.68
100;1400;33.97
100;1500;33.49
100;1600;33.31
100;1700;32.88
100;1800;31.88
101;800;27.66
101;900;28.48
101;1000;29.84
101;1100;31.23
101;1200;33.09
101;1300;34.26
101;1400;33.87
101;1500;34.53
101;1600;34.93
101;1700;33.34
102;800;26.96
102;900;29.41
102;1000;31.3
102;1100;31.31
102;1200;33.18
102;1300;33.1
102;1400;34.68
102;1500;34.26
102;1600;34.67
103;800;27.39
103;900;28.87
103;1000;30.53
103;1100;32.53
103;1200;33.98
103;1300;34.22
103;1400;35.56
103;1500;35.49
103;1600;34.82
103;1700;32.92
104;800;26.8
104;900;28.23
104;1000;29.91
104;1100;31.69
104;1200;32.96
104;1300;34.03
104;1400;35.27
104;1500;34.69
104;1600;34.62
104;1700;33
105;800;26.68
105;900;28.38
105;1000;29.1
105;1100;30.64
105;1200;31.44
105;1300;33.27
105;1400;34.38
105;1500;34.9
105;1600;34.28
105;1700;30.77
106;700;24.52
106;800;25.74
106;900;26.95
106;1000;27.95
106;1100;26.48
106;1200;29.28
106;1300;29.85
106;1400;31.72
106;1500;30.07
106;1600;24.92
106;1700;26.19
107;700;22.63
107;800;24.06
107;900;27.38
107;1000;27.81
107;1100;29.12
107;1200;31.12
107;1300;31.96
107;1400;32.72
107;1500;33.48
107;1600;26.5
107;1700;26.42
108;700;22.69
108;800;25.21
108;900;26.46
108;1000;27.76
108;1100;26.17
109;700;22.94
109;800;24.91
109;900;26.18
109;1000;27.83
109;1100;28.41
109;1200;29.83
109;1300;31
109;1400;31.66
109;1500;24.06
109;1600;24.39
110;900;19.91
110;1000;20.69
110;1100;21.51
110;1200;23.36
110;1300;25.41
110;1400;25.25
110;1700;25.62
111;700;21.46
111;800;24.24
111;900;26.02
111;1000;27.17
111;1100;28.74
111;1200;30.59
111;1300;30.98
111;1400;31.69
111;1700;31.08
112;700;24.39
112;800;26.33
112;900;27.68
112;1000;29.01
112;1100;28.66
112;1200;29.73
112;1300;30.5
112;1500;27.24
112;1600;27.96
112;1700;27.89
113;700;23.71
113;800;24.51
113;900;25.29
113;1000;26.28
113;1100;27.57
113;1200;28.47
113;1300;29.44
113;1400;30.15
113;1500;31.02
113;1700;29.44
114;700;23.25
114;800;24.2
114;900;25.05
114;1000;25.21
114;1100;26.84
114;1200;28.13
114;1300;29.35
114;1400;30.41
114;1500;29.52
114;1600;28.79
114;1700;28.05
115;800;26.39
115;900;27.49
115;1000;28.58
115;1100;28.97
115;1200;30.48
115;1300;31.45
115;1400;25.95
115;1600;30.32
115;1700;26.87
116;800;26.45
116;900;27.6
116;1000;28.87
116;1100;29.53
116;1200;30.93
116;1300;31.55
117;800;27.23
117;900;28.49
117;1000;29.38
117;1100;30.45
117;1200;31.2
117;1300;31.39
117;1400;32.19
117;1500;32.53
117;1600;31.43
117;1700;31.34
118;700;25.14
118;800;26.96
118;900;28.41
118;1000;29.57
118;1100;30.94
118;1200;30.51
118;1300;31.12
118;1400;31.46
118;1500;29.77
118;1600;27.37
118;1700;26.56
119;700;24.18
119;800;25.12
119;900;26.28
119;1000;28.67
119;1100;28.61
119;1200;29.47
119;1300;30.05
119;1400;30.48
119;1500;29.64
119;1600;27.72
119;1700;28.32
120;700;23.37
120;800;24.67
120;900;26.78
120;1000;28.63
120;1100;28.82
120;1200;27.02
120;1300;22.45
120;1400;22.99
120;1700;24.87